time,filename,pathname,exception name,exception data,error report filename
Thu Jan 12 21:42:06 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.ValueError,Cannot find expected servlet class 'Main' in '../dist/servlets/restricted/Main.py'.,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-42-06-66265.html
Thu Jan 12 21:42:34 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-42-34-60650.html
Thu Jan 12 21:42:34 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-42-34-79749.html
Thu Jan 12 21:50:58 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.SyntaxError,"invalid syntax (Main.py, line 43)",/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-50-58-16857.html
Thu Jan 12 21:50:58 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.SyntaxError,"invalid syntax (Main.py, line 43)",/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-50-58-11576.html
Thu Jan 12 21:51:12 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.NameError,global name 'Route' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-51-12-79855.html
Thu Jan 12 21:51:12 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.NameError,global name 'Route' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-51-12-78389.html
Thu Jan 12 21:51:30 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-51-30-13646.html
Thu Jan 12 21:51:30 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-51-30-10284.html
Thu Jan 12 21:52:49 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-52-49-83334.html
Thu Jan 12 21:52:49 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-52-49-17846.html
Thu Jan 12 21:52:56 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-52-56-48146.html
Thu Jan 12 21:52:56 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-52-56-47569.html
Thu Jan 12 21:54:22 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-54-22-38284.html
Thu Jan 12 21:54:22 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-54-22-95847.html
Thu Jan 12 21:55:50 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'startswith',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-55-50-13365.html
Thu Jan 12 21:56:11 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.NameError,global name 'NotFoundError' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-56-11-41029.html
Thu Jan 12 21:56:11 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-56-11-99734.html
Thu Jan 12 21:57:08 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.NameError,global name 'query' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-57-08-86181.html
Thu Jan 12 21:57:08 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-57-08-45268.html
Thu Jan 12 21:57:47 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-57-47-62251.html
Thu Jan 12 21:57:55 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'startswith',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-57-55-84024.html
Thu Jan 12 21:59:31 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-59-31-84451.html
Thu Jan 12 21:59:42 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-59-42-30846.html
Thu Jan 12 21:59:49 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-21-59-49-19884.html
Thu Jan 12 22:00:43 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-00-43-32438.html
Thu Jan 12 22:00:43 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-00-43-74747.html
Thu Jan 12 22:02:22 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'getController',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-02-22-94824.html
Thu Jan 12 22:02:22 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-02-22-32286.html
Thu Jan 12 22:02:36 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.AttributeError,'NoneType' object has no attribute 'getController',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-02-36-47467.html
Thu Jan 12 22:02:36 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-02-36-60736.html
Thu Jan 12 22:02:52 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-02-52-51599.html
Thu Jan 12 22:17:42 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-17-42-56001.html
Thu Jan 12 22:17:42 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-17-42-55238.html
Thu Jan 12 22:17:46 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-17-46-60270.html
Thu Jan 12 22:17:47 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-17-47-48726.html
Thu Jan 12 22:17:54 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-17-54-92722.html
Thu Jan 12 22:17:54 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-17-54-51606.html
Thu Jan 12 22:18:16 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-18-16-86564.html
Thu Jan 12 22:18:16 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-18-16-47529.html
Thu Jan 12 22:18:20 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-18-20-10237.html
Thu Jan 12 22:18:20 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-18-20-66110.html
Thu Jan 12 22:18:51 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-18-51-68420.html
Thu Jan 12 22:18:51 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-18-51-24373.html
Thu Jan 12 22:36:37 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-36-37-84412.html
Thu Jan 12 22:36:37 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-36-37-35904.html
Thu Jan 12 22:43:57 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.UnboundLocalError,local variable 'db' referenced before assignment,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-43-57-36287.html
Thu Jan 12 22:43:57 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-43-57-60182.html
Thu Jan 12 22:44:25 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.UnboundLocalError,local variable 'db' referenced before assignment,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-44-25-77139.html
Thu Jan 12 22:44:25 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-44-25-60317.html
Thu Jan 12 22:45:57 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-45-57-57359.html
Thu Jan 12 22:45:57 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-45-57-53527.html
Thu Jan 12 22:46:00 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-46-00-35150.html
Thu Jan 12 22:46:01 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-46-01-57284.html
Thu Jan 12 22:46:03 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-46-03-32446.html
Thu Jan 12 22:46:03 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-46-03-92180.html
Thu Jan 12 22:46:06 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-46-06-57062.html
Thu Jan 12 22:46:06 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-46-06-12803.html
Thu Jan 12 22:47:25 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-47-25-25454.html
Thu Jan 12 22:47:25 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-47-25-50907.html
Thu Jan 12 22:47:28 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-47-28-63395.html
Thu Jan 12 22:47:28 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-47-28-63293.html
Thu Jan 12 22:47:31 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-47-31-94146.html
Thu Jan 12 22:47:31 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-12-22-47-31-20975.html
Fri Jan 13 13:58:17 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-13-58-17-68090.html
Fri Jan 13 13:58:17 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-13-58-17-94420.html
Fri Jan 13 13:58:25 2006,Main.py,../dist/servlets/restricted/Main.py,BaseDatabase.NotFoundError,,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-13-58-25-11502.html
Fri Jan 13 13:58:25 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-13-58-25-14875.html
Fri Jan 13 14:00:04 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.NameError,global name 'NotFoundError' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-00-04-15262.html
Fri Jan 13 14:00:04 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-00-04-83220.html
Fri Jan 13 14:05:28 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-05-28-18523.html
Fri Jan 13 14:08:23 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-08-23-96966.html
Fri Jan 13 14:08:29 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-08-29-51440.html
Fri Jan 13 14:08:29 2006,Main.py,../dist/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-08-29-65618.html
Fri Jan 13 14:10:42 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-10-42-93624.html
Fri Jan 13 14:10:42 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-10-42-20173.html
Fri Jan 13 14:46:03 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.NameError,global name 'name' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-46-03-63725.html
Fri Jan 13 14:46:03 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-46-03-22600.html
Fri Jan 13 14:46:44 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.NameError,global name 'name' is not defined,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-46-44-85648.html
Fri Jan 13 14:46:44 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-46-44-57098.html
Fri Jan 13 14:46:52 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-46-52-31739.html
Fri Jan 13 14:49:07 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-49-07-49635.html
Fri Jan 13 14:49:24 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-49-24-41271.html
Fri Jan 13 14:49:37 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-14-49-37-73665.html
Fri Jan 13 15:42:39 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.ImportError,No module named Index,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-15-42-39-84537.html
Fri Jan 13 15:42:39 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-15-42-39-87948.html
Fri Jan 13 15:44:40 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-15-44-40-55821.html
Fri Jan 13 15:44:40 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-15-44-40-21473.html
Fri Jan 13 16:54:33 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'aite',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-54-33-96389.html
Fri Jan 13 16:54:33 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-54-33-99139.html
Fri Jan 13 16:54:39 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'site',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-54-39-33237.html
Fri Jan 13 16:54:39 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-54-39-36452.html
Fri Jan 13 16:54:50 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'site',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-54-50-77147.html
Fri Jan 13 16:54:50 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-54-50-88691.html
Fri Jan 13 16:55:23 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-55-23-45295.html
Fri Jan 13 16:55:23 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-16-55-23-63384.html
Fri Jan 13 17:04:30 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-04-30-75111.html
Fri Jan 13 17:05:31 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-05-31-12485.html
Fri Jan 13 17:05:49 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-05-49-65523.html
Fri Jan 13 17:06:36 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-06-36-38843.html
Fri Jan 13 17:07:26 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-07-26-52989.html
Fri Jan 13 17:08:44 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-08-44-70348.html
Fri Jan 13 17:08:51 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-08-51-50679.html
Fri Jan 13 17:09:43 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-09-43-26160.html
Fri Jan 13 17:10:16 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-10-16-99914.html
Fri Jan 13 17:10:48 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-10-48-68125.html
Fri Jan 13 17:10:53 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'~kstaken',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-10-53-35670.html
Fri Jan 13 17:10:54 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-10-54-91106.html
Fri Jan 13 17:11:01 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-11-01-71241.html
Fri Jan 13 17:11:48 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-11-48-28959.html
Fri Jan 13 17:13:16 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.TypeError,'NoneType' object is not callable,/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-13-16-82392.html
Fri Jan 13 17:13:16 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.KeyError,'favicon.ico',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-13-16-67752.html
Fri Jan 13 17:27:14 2006,Main.py,../src/servlets/restricted/Main.py,exceptions.AttributeError,Component instance has no attribute 'frameworkLocation',/Users/kstaken/Workspace/Syncato/syncato/webware-instance/ErrorMsgs/Error-Main.py-2006-01-13-17-27-14-50555.html
